Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт,Опорный кадр,Текущая секунда
1338,1712879431.68241,1920,1080,60,h264,3019488.1000480023,True,1324.142518043518
1339,1712879431.696652,1920,1080,60,h264,3019794.352067908,False,1324.997034072876
1340,1712879431.717222,1920,1080,60,h264,3019235.585714797,True,1326.2312364578247
1341,1712879431.730624,1920,1080,60,h264,3019656.1916656997,False,1327.0353555679321
1342,1712879431.738105,1920,1080,60,h264,3020884.502562476,True,1327.484221458435
1343,1712879431.762933,1920,1080,60,h264,3019745.157793589,False,1328.9738988876343
1344,1712879431.7728288,1920,1080,60,h264,3020642.4540499896,True,1329.5676469802856
1345,1712879431.800552,1920,1080,60,h264,3019111.160381653,False,1331.2310314178467
1346,1712879431.817214,1920,1080,60,h264,3019086.912558952,True,1332.2307586669922
1347,1712879431.8614988,1920,1080,60,h264,3015314.3114839066,False,1334.8878479003906
1348,1712879431.864864,1920,1080,60,h264,3017094.822251017,True,1335.0897645950317
1349,1712879431.873645,1920,1080,60,h264,3018140.335847911,False,1335.6166219711304
1350,1712879431.877856,1920,1080,60,h264,3019804.742645406,True,1335.8692789077759
1351,1712879431.896848,1920,1080,60,h264,3019464.3302783733,False,1337.0087957382202
1352,1712879431.9203231,1920,1080,60,h264,3018517.717942556,True,1338.41730594635
1353,1712879431.931353,1920,1080,60,h264,3019255.7896868372,False,1339.0791034698486
1354,1712879431.944414,1920,1080,60,h264,3019718.485403877,True,1339.8627519607544
1355,1712879431.9693089,1920,1080,60,h264,3018581.9038888784,False,1341.3564491271973
1356,1712879431.976416,1920,1080,60,h264,3019847.9459772273,True,1341.7828845977783
1357,1712879431.998817,1920,1080,60,h264,3019049.1780325645,False,1343.1269359588623
1358,1712879432.014956,1920,1080,60,h264,3019095.6869393275,True,1344.0952777862549
1359,1712879432.031371,1920,1080,60,h264,3019104.946662821,False,1345.0801849365234
1360,1712879432.041059,1920,1080,60,h264,3020019.780542195,True,1345.6614589691162
1361,1712879432.063308,1920,1080,60,h264,3019243.5659981743,False,1346.996397972107
1362,1712879432.0734458,1920,1080,60,h264,3020096.542717241,True,1347.6046657562256
1363,1712879432.0950122,1920,1080,60,h264,3019413.043647223,False,1348.8986492156982
1364,1712879432.11433,1920,1080,60,h264,3019032.51704256,True,1350.0577211380005
1365,1712879432.1278012,1920,1080,60,h264,3019436.5525706257,False,1350.8659887313843
1366,1712879432.148295,1920,1080,60,h264,3018899.0240826206,True,1352.0956134796143
1367,1712879432.169236,1920,1080,60,h264,3018302.6195438276,False,1353.352074623108
1368,1712879432.179743,1920,1080,60,h264,3019102.605011822,True,1353.9825010299683
1369,1712879432.1963332,1920,1080,60,h264,3019088.3965276075,False,1354.9779081344604
1370,1712879432.215095,1920,1080,60,h264,3018784.112089116,True,1356.1036205291748
1371,1712879432.2265532,1920,1080,60,h264,3019455.255631041,False,1356.7911100387573
1372,1712879432.2533371,1920,1080,60,h264,3018081.290947684,True,1358.3981466293335
1373,1712879432.260119,1920,1080,60,h264,3019375.0008776365,False,1358.8050556182861
1374,1712879432.279576,1920,1080,60,h264,3018978.7331464323,True,1359.9724817276
1375,1712879432.2968378,1920,1080,60,h264,3018875.2905653575,False,1361.008186340332
1376,1712879432.314744,1920,1080,60,h264,3018686.3085661395,True,1362.0825576782227
1377,1712879432.323102,1920,1080,60,h264,3019766.735783565,False,1362.5840377807617
1378,1712879432.3793752,1920,1080,60,h264,3014488.4450915344,True,1365.960431098938
1379,1712879432.383219,1920,1080,60,h264,3016165.1954838135,False,1366.1910581588745
1380,1712879432.3874428,1920,1080,60,h264,3017791.02005677,True,1366.4444875717163
1381,1712879432.397728,1920,1080,60,h264,3018612.9873926365,False,1367.061595916748
1382,1712879432.4111779,1920,1080,60,h264,3019015.058258259,True,1367.8685903549194
1383,1712879432.469235,1920,1080,60,h264,3013523.7431224547,False,1371.352014541626
1384,1712879432.47174,1920,1080,60,h264,3015370.652000119,True,1371.5023183822632
1385,1712879432.474657,1920,1080,60,h264,3017162.782313935,False,1371.6773414611816
1386,1712879432.485579,1920,1080,60,h264,3017897.870126442,True,1372.3326587677002
1387,1712879432.4989839,1920,1080,60,h264,3018304.7607821506,False,1373.1369495391846
1388,1712879432.51072,1920,1080,60,h264,3018931.1698464784,True,1373.841118812561
1389,1712879432.532408,1920,1080,60,h264,3018245.7950514858,False,1375.1423978805542
1390,1712879432.5463989,1920,1080,60,h264,3018574.512531655,True,1375.9818506240845
1391,1712879432.5649111,1920,1080,60,h264,3018308.1163701867,False,1377.0925855636597
1392,1712879432.576697,1920,1080,60,h264,3018926.1743472037,True,1377.799744606018
1393,1712879432.603519,1920,1080,60,h264,3017568.776114792,False,1379.4090557098389
1394,1712879432.60958,1920,1080,60,h264,3018937.552978202,True,1379.772720336914
1395,1712879432.630332,1920,1080,60,h264,3018377.859240583,False,1381.017837524414
1396,1712879432.6514938,1920,1080,60,h264,3017765.487703852,True,1382.2875452041626
1397,1712879432.667938,1920,1080,60,h264,3017771.631472448,False,1383.2741975784302
1398,1712879432.680348,1920,1080,60,h264,3018305.5582828494,True,1384.018793106079
1399,1712879432.700025,1920,1080,60,h264,3017888.638330755,False,1385.1994228363037
1400,1712879432.713599,1920,1080,60,h264,3018269.6703132917,True,1386.013855934143
1401,1712879432.732516,1920,1080,60,h264,3017952.5972058023,False,1387.1488809585571
1402,1712879432.743055,1920,1080,60,h264,3018729.089854672,True,1387.7812242507935
1403,1712879432.771101,1920,1080,60,h264,3017222.1827560365,False,1389.4639778137207
1404,1712879432.787151,1920,1080,60,h264,3017279.992965773,True,1390.426983833313
1405,1712879432.802436,1920,1080,60,h264,3017437.275255664,False,1391.344084739685
1406,1712879432.818589,1920,1080,60,h264,3017481.4964228068,True,1392.313256263733
1407,1712879432.837455,1920,1080,60,h264,3017173.1272072084,False,1393.4452199935913
1408,1712879432.846981,1920,1080,60,h264,3018078.0560078765,True,1394.0167808532715
1409,1712879432.864331,1920,1080,60,h264,3017966.3561706482,False,1395.0577783584595
1410,1712879432.894318,1920,1080,60,h264,3016216.7003748408,True,1396.8570041656494
1411,1712879432.903991,1920,1080,60,h264,3017100.785670749,False,1397.4373769760132
1412,1712879432.91607,1920,1080,60,h264,3017672.515001162,True,1398.1621170043945
1413,1712879432.9368,1920,1080,60,h264,3017124.1391262347,False,1399.405918121338
1414,1712879432.9546099,1920,1080,60,h264,3016954.1317950278,True,1400.474510192871
1415,1712879432.970521,1920,1080,60,h264,3017029.6261925916,False,1401.4291763305664
1416,1712879432.979043,1920,1080,60,h264,3018059.135158452,True,1401.9404983520508
1417,1712879432.999514,1920,1080,60,h264,3017545.301952612,False,1403.1687641143799
1418,1712879433.01423,1920,1080,60,h264,3017774.3736443957,True,1404.051718711853
1419,1712879433.033582,1920,1080,60,h264,3017405.7413738896,False,1405.212836265564
1420,1712879433.045475,1920,1080,60,h264,3017998.1034264844,True,1405.9264183044434
1421,1712879433.06496,1920,1080,60,h264,3017612.6590870684,False,1407.0955181121826
1422,1712879433.074744,1920,1080,60,h264,3018475.4443042995,True,1407.682557106018
1423,1712879433.0986528,1920,1080,60,h264,3017521.575212646,False,1409.117088317871
1424,1712879433.113451,1920,1080,60,h264,3017739.132731639,True,1410.0049781799316
1425,1712879433.13038,1920,1080,60,h264,3017682.9760295483,False,1411.020712852478
1426,1712879433.151037,1920,1080,60,h264,3017148.9356382354,True,1412.260136604309
1427,1712879433.1637409,1920,1080,60,h264,3017634.569351306,False,1413.02237033844
1428,1712879433.216577,1920,1080,60,h264,3012988.0027599297,True,1416.1925411224365
1429,1712879433.218664,1920,1080,60,h264,3014829.905625585,False,1416.317753791809
1430,1712879433.220942,1920,1080,60,h264,3016647.0490390826,True,1416.454439163208
1431,1712879433.2337,1920,1080,60,h264,3017124.6023144587,False,1417.2199201583862
1432,1712879433.245769,1920,1080,60,h264,3017689.621616854,True,1417.9440593719482
1433,1712879433.256811,1920,1080,60,h264,3018385.1816694303,False,1418.606572151184
1434,1712879433.282214,1920,1080,60,h264,3017248.256463627,True,1420.1307535171509
1435,1712879433.299437,1920,1080,60,h264,3017155.373681247,False,1421.164140701294
1436,1712879433.3138292,1920,1080,60,h264,3017423.00918759,True,1422.027668952942
1437,1712879433.3272672,1920,1080,60,h264,3017811.739470431,False,1422.833948135376
1438,1712879433.349362,1920,1080,60,h264,3017099.2635025433,True,1424.159631729126
1439,1712879433.363161,1920,1080,60,h264,3017441.703220793,False,1424.9875831604004
1440,1712879433.374182,1920,1080,60,h264,3018136.6070372355,True,1425.6488370895386
1441,1712879433.404032,1920,1080,60,h264,3016441.61457241,False,1427.4398374557495
1442,1712879433.413007,1920,1080,60,h264,3017395.1479041656,True,1427.9783391952515
1443,1712879433.431668,1920,1080,60,h264,3017120.515466191,False,1429.0980005264282
1444,1712879433.4494588,1920,1080,60,h264,3016956.4545587134,True,1430.1654481887817
1445,1712879433.464075,1920,1080,60,h264,3017194.17527768,False,1431.042423248291
1446,1712879433.479271,1920,1080,60,h264,3017358.3249557475,True,1431.954174041748
1447,1712879433.496041,1920,1080,60,h264,3017323.3592475588,False,1432.9603815078735
1448,1712879433.516428,1920,1080,60,h264,3016831.891918788,True,1434.1835975646973
1449,1712879433.52956,1920,1080,60,h264,3017256.251948874,False,1434.971523284912
1450,1712879433.5481868,1920,1080,60,h264,3016987.3927335446,True,1436.0891246795654
1451,1712879433.56865,1920,1080,60,h264,3016487.6740666907,False,1437.316918373108
1452,1712879433.576873,1920,1080,60,h264,3017529.326801097,True,1437.8103017807007
1453,1712879433.6041222,1920,1080,60,h264,3016176.3659212273,False,1439.4452476501465
1454,1712879433.613968,1920,1080,60,h264,3017012.5921404976,True,1440.0359916687012
1455,1712879433.643358,1920,1080,60,h264,3015393.6196902758,False,1441.799397468567
1456,1712879433.645484,1920,1080,60,h264,3017197.694629052,True,1441.9269561767578
1457,1712879433.6560462,1920,1080,60,h264,3017942.1296009975,False,1442.5606870651245
1458,1712879433.684024,1920,1080,60,h264,3016501.810979854,True,1444.2393636703491
1459,1712879433.691634,1920,1080,60,h264,3017615.316880626,False,1444.695954322815
1460,1712879433.7110422,1920,1080,60,h264,3017250.129765767,True,1445.860447883606
1461,1712879433.729155,1920,1080,60,h264,3017047.5760008167,False,1446.9472217559814
1462,1712879433.73953,1920,1080,60,h264,3017812.9054512423,True,1447.5697231292725
1463,1712879433.76836,1920,1080,60,h264,3016271.336654544,False,1449.2995119094849
1464,1712879433.7748742,1920,1080,60,h264,3017517.8430074817,True,1449.6903705596924
1465,1712879433.7972858,1920,1080,60,h264,3016779.2961200825,False,1451.03506565094
1466,1712879433.814494,1920,1080,60,h264,3016690.596201615,True,1452.067551612854
1467,1712879433.827233,1920,1080,60,h264,3017158.7672635308,False,1452.8319025039673
1468,1712879433.849851,1920,1080,60,h264,3016396.4807246993,True,1454.1889715194702
1469,1712879433.859852,1920,1080,60,h264,3017204.7986689103,False,1454.7890424728394
1470,1712879433.879616,1920,1080,60,h264,3016798.2473831247,True,1455.9748792648315
1471,1712879433.8992882,1920,1080,60,h264,3016403.7585675092,False,1457.1552085876465
1472,1712879433.910924,1920,1080,60,h264,3017007.448441151,True,1457.8533554077148
1473,1712879433.9221451,1920,1080,60,h264,3017662.0286853495,False,1458.5266256332397
1474,1712879433.9494221,1920,1080,60,h264,3016324.6571744685,True,1460.1632452011108
1475,1712879433.9672089,1920,1080,60,h264,3016165.1674968097,False,1461.2304496765137
1476,1712879433.975445,1920,1080,60,h264,3017188.2638236335,True,1461.7246198654175
1477,1712879433.996898,1920,1080,60,h264,3016574.691897317,False,1463.011794090271
1478,1712879434.006381,1920,1080,60,h264,3017442.1502799443,True,1463.5807800292969
1479,1712879434.025465,1920,1080,60,h264,3017121.8830028465,False,1464.7258186340332
1480,1712879434.047574,1920,1080,60,h264,3016428.6235910514,True,1466.052360534668
1481,1712879434.0918431,1920,1080,60,h264,3013006.5094845486,False,1468.7085056304932
1482,1712879434.0970829,1920,1080,60,h264,3014394.3329573404,True,1469.022889137268
